File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\LockStats_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\OperationStatus_ESTest4.java,25,15,11,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\OperationStatus_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\PreloadConfig_ESTest4.java,89,67,48,0,14,0,8,24,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\PreloadConfig_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\PreloadStats_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\PreloadStatus_ESTest4.java,25,15,11,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\PreloadStatus_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\RunRecoveryException_ESTest4.java,49,35,25,0,10,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\RunRecoveryException_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryConfig_ESTest4.java,209,161,114,0,30,0,18,46,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryConfig_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryCursor_ESTest4.java,35,21,16,0,7,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryCursor_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryDatabase_ESTest4.java,36,19,14,0,9,0,8,24,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryDatabase_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryKeyCreator_ESTest4.java,40,24,19,0,8,0,8,25,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryKeyCreator_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryMultiKeyCreator_ESTest4.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryMultiKeyCreator_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryTrigger_ESTest4.java,87,57,42,0,14,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SecondaryTrigger_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SequenceConfig_ESTest4.java,130,104,76,0,19,0,7,29,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SequenceConfig_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\SequenceStats_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\Sequence_ESTest4.java,36,22,17,0,7,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\Sequence_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\StatsConfig_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\TransactionConfig_ESTest4.java,129,98,66,0,22,0,9,36,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\TransactionConfig_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\TransactionStats_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\Transaction_ESTest4.java,277,206,152,0,36,0,35,86,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\Transaction_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\VerifyConfig_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\XAEnvironment_ESTest4.java,37,22,17,0,8,0,7,20,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\XAEnvironment_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\Cleaner_ESTest4.java,60,38,28,0,11,0,11,32,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\Cleaner_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\FileProcessor_ESTest4.java,321,251,183,0,43,0,27,66,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\FileProcessor_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\FileSelector_ESTest4.java,283,223,166,0,37,0,23,53,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\FileSelector_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\FileSummary_ESTest4.java,507,417,305,0,70,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\FileSummary_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\LNInfo_ESTest4.java,151,122,94,0,19,0,10,46,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\LNInfo_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\OffsetList_ESTest4.java,121,95,69,0,18,0,8,25,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\OffsetList_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\PackedOffsets_ESTest4.java,189,139,104,0,26,0,24,61,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\PackedOffsets_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\TrackedFileSummary_ESTest4.java,198,154,111,0,28,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\TrackedFileSummary_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\UtilizationProfile_ESTest4.java,172,121,86,0,28,0,23,59,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\UtilizationProfile_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\UtilizationTracker_ESTest4.java,51,31,23,0,10,0,10,30,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\UtilizationTracker_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\cleaner\VerifyUtils_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\BooleanConfigParam_ESTest4.java,81,54,39,0,13,0,14,41,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\BooleanConfigParam_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\ConfigParam_ESTest4.java,207,165,128,0,29,0,13,46,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\ConfigParam_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\EnvironmentParams_ESTest4.java,50,32,23,0,10,0,8,25,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\EnvironmentParams_ESTest_scaffolding4.java,64,45,34,0,14,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\IntConfigParam_ESTest4.java,144,105,78,0,20,0,19,73,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\IntConfigParam_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\LongConfigParam_ESTest4.java,144,104,77,0,20,0,20,71,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\LongConfigParam_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\ShortConfigParam_ESTest4.java,142,103,76,0,20,0,19,64,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\config\ShortConfigParam_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\CursorImpl_ESTest4.java,353,256,191,0,46,0,51,165,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\CursorImpl_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DatabaseId_ESTest4.java,239,182,132,0,33,0,24,60,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DatabaseId_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbConfigException_ESTest4.java,32,21,15,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbConfigException_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbConfigManager_ESTest4.java,205,147,110,0,27,0,31,78,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbConfigManager_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbEnvPool_ESTest4.java,86,55,40,0,15,0,16,43,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbEnvPool_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbEnvState_ESTest4.java,78,54,40,0,13,0,11,33,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbEnvState_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\DbTree_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\EnvConfigObserver_ESTest4.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\EnvConfigObserver_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\EnvironmentImpl_ESTest4.java,130,90,64,0,23,0,17,47,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\EnvironmentImpl_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\GetMode_ESTest4.java,41,29,21,0,8,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\GetMode_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\INList_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\MemoryBudget_ESTest4.java,130,88,66,0,20,0,22,71,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\MemoryBudget_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\PreloadLSNTreeWalker_ESTest4.java,77,51,40,0,13,0,13,37,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\PreloadLSNTreeWalker_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\PreloadProcessor_ESTest4.java,76,49,37,0,14,0,13,27,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\PreloadProcessor_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\PutMode_ESTest4.java,21,12,8,0,5,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\PutMode_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\RangeRestartException_ESTest4.java,24,14,10,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\RangeRestartException_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\SortedLSNTreeWalker_ESTest4.java,67,44,34,0,13,0,10,30,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\SortedLSNTreeWalker_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\StatsAccumulator_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\dbi\TruncateResult_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\evictor\Evictor_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\incomp\INCompressor_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\Java5LatchImpl_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\Java5SharedLatchImpl_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\LatchException_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\LatchImpl_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\LatchNotHeldException_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\LatchStats_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests4\com\sleepycat\je\latch\LatchSupport_ESTest_scaffolding4.java,46,30,21,0,11,0,5,27,5,27
